1138.474728,-8.048431,-7.875160,642.817806
1103.988260,8.813479,-10.231251,579.503705
1168.287763,-42.822918,-13.799281,692.884476
1139.812511,44.598856,10.631614,643.651530
1109.774837,24.660877,-10.438524,589.999906
1134.714266,-22.484976,6.768617,635.800204
1094.235269,-1.983245,6.695008,560.819838
1118.955554,-22.916471,14.182494,607.084876
1090.780085,-10.134453,13.944309,553.823857
1075.106154,-162.915913,16.476789,496.242869
1140.059922,3.599442,3.331011,645.700703
1159.088276,-207.498021,30.469688,645.537468
1140.920910,24.551982,-35.605548,645.791600
1137.254224,-1.405115,-4.186689,640.737457
1144.086350,-1.560006,-3.365185,652.791422
1205.881192,-40.465422,38.393058,753.826767
1120.029718,-55.618690,4.502118,607.099402
1107.518626,21.498082,-0.415182,585.962447
1152.274470,5.517179,-44.591383,665.533204
1138.162477,8.872806,-7.936076,642.253017
1118.878855,-20.899148,-11.132217,607.079907
1104.300703,-1.303488,-0.497301,580.254184
1122.322855,-30.870145,-2.906928,613.077480
1106.724172,-14.134252,22.403833,584.254659
1103.998011,5.752502,-8.956459,579.581850
1163.345107,-60.122774,24.930499,682.899980
1106.727475,-11.550975,9.732368,584.666043
1118.982172,-22.533512,11.684990,607.201470
1110.532343,-15.384273,8.739028,591.765037
1119.452511,20.403270,38.447259,607.038928
1063.915709,-28.531621,-24.042407,497.736243
1120.738743,11.259030,-42.487826,609.376872
1139.274257,39.954621,-174.562679,618.946002
1150.202992,42.820037,14.206817,661.927757
1057.893969,-5.138534,-6.120845,486.099375
1084.719424,-89.657228,-123.583675,520.117014
1107.977185,-32.709073,5.702376,586.283092
1094.890802,76.627899,155.263825,534.812117
1133.306219,32.153993,-3.346979,632.893931
1108.494086,18.050047,-11.112960,587.815157
1143.852882,7.510832,-3.343543,652.340897
1142.770810,26.683829,-30.968285,649.207890
1138.118018,-17.651628,-0.090825,642.041944
1053.147424,-57.286054,41.220298,470.484339
1111.613545,5.698412,23.798551,593.550884
1107.856841,1.165329,-22.463116,586.564278
1110.665588,19.029863,13.836353,591.811870
1130.029878,-12.031444,-26.107964,627.182563
1129.427194,6.459512,-3.551319,626.712272
1093.942333,-11.540438,11.090023,560.062924
1126.520017,-5.485012,-28.044035,620.844277
1136.672804,0.274923,0.375317,639.719992
1139.796667,34.531548,12.875805,644.201094
1137.656528,-7.993413,-7.405776,641.373883
1141.109831,1.524454,-3.711458,647.558778
1121.290828,-31.855613,12.673123,611.011092
1106.038044,9.840466,-5.053049,583.450605
1133.474062,-15.250360,14.810233,633.662651
1135.433684,20.119619,-21.001257,636.852119
1137.230760,-3.722800,-26.752283,640.141454
1108.308884,-17.451010,-10.410633,587.496796
1103.314751,8.689825,-4.643239,578.293341
1109.057017,-19.768141,9.993790,588.840925
1123.878639,-8.195449,-27.599156,616.028520
1102.492116,-17.993551,-9.280843,576.451027
1126.528107,3.429044,-26.595304,620.937461
1099.853720,-12.963246,-5.118706,571.577450
1104.583349,-11.615877,-0.350378,580.677316
1188.627675,-10.007362,18.580162,727.741165
1136.931689,13.150829,2.303914,640.040808
1066.156678,-35.377554,-39.829400,501.067792
1135.898102,-1.843972,-15.598416,638.149363
1100.783581,-9.263139,55.580207,570.759449
1093.152294,-0.154330,-0.099039,558.747462
1127.559794,-14.065399,22.159903,622.831449
1145.618396,-60.040775,-7.816554,652.680886
1131.822458,-17.139812,-16.964329,630.600774
1108.279373,-13.100044,0.641645,587.646125
1103.682628,-22.341372,27.394727,577.998752
1142.377812,22.813917,6.115306,649.373556
1099.433489,-15.517758,27.256163,570.076415
1139.091005,0.956123,-1.500695,644.004638
1134.892120,2.100008,-20.140384,636.228655
1126.442952,52.249957,-12.495812,619.035009
1113.107455,2.938526,20.013091,596.503035
1200.129317,49.573196,-2.011624,745.027282
1127.104256,-11.708523,-30.671974,621.693627
1151.569462,1.979034,-8.885826,665.767357
1116.316926,2.150656,29.064887,602.105397
1125.141524,26.443952,-1.628420,618.432160
1131.274372,6.727482,-0.294355,630.042206
1129.314120,16.629168,18.865147,626.046948
1173.242919,92.575129,12.249833,696.416223
1318.316380,-106.884713,117.582548,911.002142
1100.045658,-0.062167,-7.340810,572.069385
1136.086917,-9.460516,21.444795,638.248325
1132.446445,10.744687,21.755792,631.714342
1300.567124,92.930507,-105.489950,888.215885
1118.881960,21.812200,5.484428,607.130802
1126.634290,30.738061,9.868450,620.869898
